run,vision_angle,N,vision_range,Ek_w,Ok_w,Pk_w,Ak_w,Ik_w,speed_mean,speed_sd,gamma,max_density,crossing_mean,crossing_sd,max_peds,max_cars,spawn_rate_car,spawn_rate_pedes,wolf,sheep 
860,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.22578125000000002,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,3.6906860864252113,4.179278332419739
861,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.33671875,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,6.238142764569242,9.415765490282556
862,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.21953125,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,3.6756764981472756,3.0228950788381486
863,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11505859375000001,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,5.484173480988953,4.285761668681375
864,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.038193359375,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,7.525855821519925,4.222324721438473
865,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.9669921875,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,7.0883198818901745,5.678967948425262
866,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.5146484375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,7.958758200023342,3.6315636737573875
867,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.42890625000000004,0.1291015625,12,4,0.011299804687500001,0.0050810546875,9.079982622707512,5.385164861549121
868,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.07675781250000001,12,4,0.011299804687500001,0.0050810546875,9.681817496842374,5.911462840023123
869,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,54,4,0.011299804687500001,0.0050810546875,8.545890794633383,7.19187426156132
870,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,2,0.011299804687500001,0.0050810546875,4.668530018340562,3.5778701940742783
871,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.09447558593750001,0.0050810546875,8.390119475397093,7.153464486028538
872,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0198505859375,5.9512144038217425,6.644008934679394
873,144.12109375,19,5.08984375,0.7998046875,0.66015625,0.73203125,0.7664062500000001,0.22578125000000002,0.11740234375,0.032294921875,0.8619140625,5.7724609375,0.41796875,0.1291015625,12,4,0.011299804687500001,0.0050810546875,7.091807013380021,4.300693886580353
874,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.975873546943994,7.174938166364587
875,194.12109375,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,2.064105496409989,8.43104927735341
876,166.97265625,10,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,5.571921619696902,9.920041789193222
877,166.97265625,17,3.08984375,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,8.873784654937332,2.6505633353136853
878,166.97265625,17,3.07421875,1.2998046875,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,8.281288292261891,3.6178815309265486
879,166.97265625,17,3.07421875,0.9267578125,0.26015625,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,7.2094817309105235,3.968348309753144
880,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.33203125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,9.213085357861441,7.522603180792926
881,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.36640625000000004,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,5.8612997287842665,9.741634190414018
882,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.62578125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,5.272103779269615,6.751149518556103
883,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14740234375,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,6.234594670989702,9.664036149652294
884,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.037294921875,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,4.219504540862303,7.392131726829515
885,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.9619140625,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,8.605156398830818,3.3147607705861946
886,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.2724609375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.1193505859375,6.3128815999133066,7.787669441608959
887,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.81796875,0.1767578125,29,6,0.1939755859375,0.1193505859375,9.824469791056261,5.953608244684602
888,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.22910156250000002,29,6,0.1939755859375,0.1193505859375,3.0491035994303664,3.1069396873987376
889,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,37,6,0.1939755859375,0.1193505859375,3.680894792294761,7.085215496331642
890,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,8,0.1939755859375,0.1193505859375,7.63717551128683,9.290934262953707
891,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1107998046875,0.1193505859375,3.498355023523585,4.220072659387962
892,166.97265625,17,3.07421875,0.9267578125,0.12421875,0.62578125,0.73671875,0.61953125,0.14505859375000002,0.033193359375,0.8669921875000001,4.0146484375,0.8289062500000001,0.1767578125,29,6,0.1939755859375,0.10458105468750001,8.996647587020359,8.24595223210715
893,166.97265625,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,8.868952138828266,4.8242729849727155
894,194.12109375,17,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,9.625062820606617,3.9085033544622156
895,194.12109375,10,3.07421875,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,5.4943346089526175,3.545077189916677
896,194.12109375,10,3.08984375,0.9267578125,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,5.075259606884116,2.667508759900249
897,194.12109375,10,3.08984375,1.2998046875,0.12421875,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,2.5091534757142,8.830821073353334
898,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.62578125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,4.170993949370251,6.076339753218572
899,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.73671875,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,6.208230057520741,6.729690724748827
900,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.61953125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,3.7688450967787297,6.661018261973195
901,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14505859375000002,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,8.005459579042064,8.07451976666379
902,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.033193359375,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,2.29207925933901,7.3563744870878685
903,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.8669921875000001,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,2.34478986728002,4.1826304388891264
904,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.0146484375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,4.419134101903079,3.7878832003082055
905,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.8289062500000001,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,6.223692283089626,9.518783553824115
906,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.1767578125,37,8,0.1107998046875,0.10458105468750001,6.7866523049480865,8.754841779951429
907,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,29,8,0.1107998046875,0.10458105468750001,6.322273987597306,4.379071886893685
908,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,6,0.1107998046875,0.10458105468750001,3.974571756910664,3.245764897464327
909,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1939755859375,0.10458105468750001,6.257677954583541,9.46658399898888
910,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.1193505859375,4.663173144887561,3.2413460883671865
911,194.12109375,10,3.08984375,1.2998046875,0.26015625,0.33203125,0.36640625000000004,0.62578125,0.14740234375,0.037294921875,0.9619140625,4.2724609375,0.81796875,0.22910156250000002,37,8,0.1107998046875,0.10458105468750001,7.370185442588519,8.965224128587463
912,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,7.785915823780174,2.8925094435783087
913,131.62109375,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,9.074069837440378,4.834867681867125
914,154.47265625,12,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,4.073344462785913,6.235263143702525
915,154.47265625,10,4.58984375,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,7.006723738086698,4.233280041955971
916,154.47265625,10,2.57421875,1.1748046875,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,4.02143907622669,9.302318312130135
917,154.47265625,10,2.57421875,0.8017578125,0.56015625,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,9.825135370800897,8.761962242492622
918,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.43203125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,2.7613521516001285,3.99894864671574
919,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.46640625,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,7.25850460203212,2.4302001419245824
920,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.12578125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,7.526594163082258,6.743403167903751
921,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12490234375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,9.754756811574282,8.128314487127042
922,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.033544921875,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,3.722095166484955,2.1419529168952254
923,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.8369140625,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,6.30078297914584,7.205965150333047
924,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,5.3974609375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,8.270727987281958,7.444356998957445
925,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.31796875,0.20175781250000002,23,7,0.16910058593750002,0.1442255859375,7.727144855976756,9.75161940492212
926,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.054101562500000006,23,7,0.16910058593750002,0.1442255859375,7.6919008695384665,2.1426744697244393
927,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,43,7,0.16910058593750002,0.1442255859375,5.354354845996712,4.962942835722764
928,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,5,0.16910058593750002,0.1442255859375,3.6801366097825436,8.990353955209166
929,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.08592480468750001,0.1442255859375,9.711138539113922,7.547214959307823
930,154.47265625,10,2.57421875,0.8017578125,0.22421875000000002,0.72578125,0.43671875000000004,0.11953125,0.12255859375,0.036943359375,0.9919921875,4.3896484375,0.32890625,0.20175781250000002,23,7,0.16910058593750002,0.0797060546875,3.3816898171459995,9.21698353584475
931,154.47265625,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,4.287188739891364,6.641947440743496
932,131.62109375,10,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,4.921870233963663,5.678706668401951
933,131.62109375,12,2.57421875,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,4.1800531195705615,5.313440556824435
934,131.62109375,12,4.58984375,0.8017578125,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,6.718167097962999,2.242413700035053
935,131.62109375,12,4.58984375,1.1748046875,0.22421875000000002,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,6.405450232099668,3.2040176303584493
936,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.72578125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,2.075118265801396,8.821512840493428
937,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.43671875000000004,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,6.226186686455164,2.532511608844964
938,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.11953125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,5.455792364427196,7.825562167773006
939,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12255859375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,5.880119434278639,7.413533922636651
940,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.036943359375,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,3.221638213375999,7.003365399800493
941,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.9919921875,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,9.79191845028084,7.612819821456506
942,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,4.3896484375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,4.500030596998636,8.178610802146842
943,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.32890625,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,4.019489195204815,4.093102447917266
944,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.20175781250000002,43,5,0.08592480468750001,0.0797060546875,6.808517402969361,7.400415109783919
945,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,23,5,0.08592480468750001,0.0797060546875,9.415232727511416,5.900861805851259
946,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,7,0.08592480468750001,0.0797060546875,8.402101013272645,9.226198722101678
947,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.16910058593750002,0.0797060546875,2.6352329182073655,6.993336568481602
948,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.1442255859375,3.9986923020126257,4.616727507808367
949,131.62109375,12,4.58984375,1.1748046875,0.56015625,0.43203125,0.46640625,0.12578125,0.12490234375,0.033544921875,0.8369140625,5.3974609375,0.31796875,0.054101562500000006,43,5,0.08592480468750001,0.0797060546875,5.436747764292161,2.4350188868835687
950,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,6.2167373159053465,4.360691350886472
951,181.62109375,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,8.754783625942164,8.737296252031182
952,204.47265625,3,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,8.408529319798056,3.2078811941856458
953,204.47265625,19,2.58984375,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,6.060123783425492,8.038798883470694
954,204.47265625,19,4.57421875,0.6748046875,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,7.659661311842879,3.096980370532987
955,204.47265625,19,4.57421875,1.3017578125,0.16015625,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,9.44393018801157,4.588239233697672
956,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.83203125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,8.703504206092159,6.765039804821445
957,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.86640625,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,8.776168216251527,4.081250726578668
958,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.52578125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,5.258491116364199,7.196584759929765
959,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15490234375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,2.8598434553764216,8.755417357114254
960,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.038544921875,0.8919921875,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,9.810716103067838,7.025726649393512
961,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.9369140625,5.8896484375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,2.917089258249864,9.494229336721796
962,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,6.8974609375,0.72890625,0.1017578125,48,3,0.0696005859375,0.044725585937500006,8.51370807708539,3.2959907283444405
963,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.71796875,0.1017578125,48,3,0.0696005859375,0.044725585937500006,4.374756179458067,7.323238123985843
964,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1541015625,48,3,0.0696005859375,0.044725585937500006,7.479997364991448,6.094425992882336
965,204.47265625,19,4.57421875,1.3017578125,0.62421875,0.32578125,0.8367187500000001,0.51953125,0.15255859375,0.031943359375,0.8919921875,5.8896484375,0.72890625,0.1017578125,18,3,0.0696005859375,0.044725585937500006,2.158798358604611,9.204314743319543
